Format Version,1.23,Take Name,Take 2023-09-07 07.27.12 AM_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-09-07 08.17.27.226 A. M.,Capture Start Frame,411713,Total Frames in Take,5504,Total Exported Frames,5504,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1916,Unlabeled 1916,Unlabeled 1916,Unlabeled 1917,Unlabeled 1917,Unlabeled 1917,Unlabeled 1918,Unlabeled 1918,Unlabeled 1918,Unlabeled 1919,Unlabeled 1919,Unlabeled 1919,Unlabeled 1920,Unlabeled 1920,Unlabeled 1920,Unlabeled 1921,Unlabeled 1921,Unlabeled 1921,Unlabeled 1922,Unlabeled 1922,Unlabeled 1922,Unlabeled 1923,Unlabeled 1923,Unlabeled 1923
,ID,"CA740","CA740","CA740","CA6F0","CA6F0","CA6F0","CA750","CA750","CA750","CA760","CA760","CA760","CA6B0","CA6B0","CA6B0","CA770","CA770","CA770","CA780","CA780","CA780","CA7A0","CA7A0","CA7A0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2928,24.400000,-0.281567,0.967294,-0.773138,,,,,,,,,,,,,,,,,,,,,
2929,24.408333,-0.285735,0.967498,-0.771539,,,,,,,,,,,,,,,,,,,,,
2930,24.416667,-0.289897,0.967853,-0.770204,,,,,,,,,,,,,,,,,,,,,
2931,24.425000,-0.293846,0.968036,-0.768581,,,,,,,,,,,,,,,,,,,,,
2932,24.433333,-0.297897,0.968296,-0.767005,,,,,,,,,,,,,,,,,,,,,
2933,24.441667,-0.301978,0.968616,-0.765270,,,,,,,,,,,,,,,,,,,,,
2934,24.450000,-0.306067,0.968793,-0.763613,,,,,,,,,,,,,,,,,,,,,
2935,24.458333,-0.310180,0.968956,-0.762153,,,,,,,,,,,,,,,,,,,,,
2936,24.466667,-0.314241,0.969190,-0.760510,,,,,,,,,,,,,,,,,,,,,
2937,24.475000,-0.318435,0.969302,-0.758927,,,,,,,,,,,,,,,,,,,,,
2938,24.483333,-0.322532,0.969532,-0.756972,,,,,,,,,,,,,,,,,,,,,
2939,24.491667,-0.326279,0.969825,-0.755014,,,,,,,,,,,,,,,,,,,,,
2940,24.500000,-0.330393,0.969908,-0.753323,,,,,,,,,,,,,,,,,,,,,
2941,24.508333,-0.334359,0.970087,-0.751360,,,,,,,,,,,,,,,,,,,,,
2942,24.516667,-0.338437,0.970224,-0.749511,,,,,,,,,,,,,,,,,,,,,
2943,24.525000,-0.342500,0.970314,-0.747514,,,,,,,,,,,,,,,,,,,,,
2944,24.533333,-0.346339,0.970501,-0.745588,,,,,,,,,,,,,,,,,,,,,
2945,24.541667,-0.350260,0.970563,-0.743584,,,,,,,,,,,,,,,,,,,,,
2946,24.550000,-0.354330,0.970601,-0.741669,,,,,,,,,,,,,,,,,,,,,
2947,24.558333,-0.358249,0.970689,-0.739444,,,,,,,,,,,,,,,,,,,,,
2948,24.566667,-0.362217,0.970835,-0.737182,,,,,,,,,,,,,,,,,,,,,
2949,24.575000,-0.366064,0.970892,-0.735180,,,,,,,,,,,,,,,,,,,,,
2950,24.583333,-0.369909,0.970961,-0.733058,,,,,,,,,,,,,,,,,,,,,
2951,24.591667,-0.373993,0.970998,-0.730781,,,,,,,,,,,,,,,,,,,,,
2952,24.600000,-0.377689,0.971122,-0.728320,,,,,,,,,,,,,,,,,,,,,
2953,24.608333,-0.381607,0.971121,-0.726025,,,,,,,,,,,,,,,,,,,,,
2954,24.616667,-0.385479,0.971184,-0.723826,,,,,,,,,,,,,,,,,,,,,
2955,24.625000,-0.389308,0.971273,-0.721546,,,,,,,,,,,,,,,,,,,,,
2956,24.633333,-0.393244,0.971212,-0.719210,,,,,,,,,,,,,,,,,,,,,
2957,24.641667,-0.396889,0.971265,-0.716600,,,,,,,,,,,,,,,,,,,,,
2958,24.650000,-0.400821,0.971330,-0.714362,,,,,,,,,,,,,,,,,,,,,
2959,24.658333,-0.404793,0.971435,-0.711560,,,,,,,,,,,,,,,,,,,,,
2960,24.666667,-0.408393,0.971511,-0.709236,,,,,,,,,,,,,,,,,,,,,
2961,24.675000,-0.412161,0.971527,-0.706814,,,,,,,,,,,,,,,,,,,,,
2962,24.683333,-0.415925,0.971595,-0.704404,,,,,,,,,,,,,,,,,,,,,
2963,24.691667,-0.419783,0.971527,-0.701954,,,,,,,,,,,,,,,,,,,,,
2964,24.700000,-0.423601,0.971586,-0.699356,,,,,,,,,,,,,,,,,,,,,
2965,24.708333,-0.427118,0.971600,-0.696671,,,,,,,,,,,,,,,,,,,,,
2966,24.716667,-0.430854,0.971622,-0.694386,,,,,,,,,,,,,,,,,,,,,
2967,24.725000,-0.434509,0.971669,-0.691646,,,,,,,,,,,,,,,,,,,,,
2968,24.733333,-0.438267,0.971619,-0.689331,,,,,,,,,,,,,,,,,,,,,
2969,24.741667,-0.441923,0.971606,-0.686228,,,,,,,,,,,,,,,,,,,,,
2970,24.750000,-0.445478,0.971664,-0.683766,,,,,,,,,,,,,,,,,,,,,
2971,24.758333,-0.449097,0.971674,-0.681352,,,,,,,,,,,,,,,,,,,,,
2972,24.766667,-0.452850,0.971686,-0.678665,,,,,,,,,,,,,,,,,,,,,
2973,24.775000,-0.456052,0.971727,-0.676111,,,,,,,,,,,,,,,,,,,,,
2974,24.783333,-0.459746,0.971723,-0.673821,,,,,,,,,,,,,,,,,,,,,
2975,24.791667,-0.463355,0.971666,-0.670899,,,,,,,,,,,,,,,,,,,,,
2976,24.800000,-0.466873,0.971666,-0.668199,,,,,,,,,,,,,,,,,,,,,
2977,24.808333,-0.470405,0.971625,-0.665781,,,,,,,,,,,,,,,,,,,,,
2978,24.816667,-0.473714,0.971723,-0.662981,,,,,,,,,,,,,,,,,,,,,
2979,24.825000,-0.477248,0.971559,-0.660136,,,,,,,,,,,,,,,,,,,,,
2980,24.833333,-0.480857,0.971585,-0.656986,,,,,,,,,,,,,,,,,,,,,
2981,24.841667,-0.484063,0.971721,-0.654176,,,,,,,,,,,,,,,,,,,,,
2982,24.850000,-0.487540,0.971614,-0.651722,,,,,,,,,,,,,,,,,,,,,
2983,24.858333,-0.490608,0.971637,-0.649102,,,,,,,,,,,,,,,,,,,,,
2984,24.866667,-0.494276,0.971491,-0.646546,,,,,,,,,,,,,,,,,,,,,
2985,24.875000,-0.497481,0.971586,-0.644182,,,,,,,,,,,,,,,,,,,,,
2986,24.883333,-0.500334,0.971560,-0.642095,,,,,,,,,,,,,,,,,,,,,
2987,24.891667,-0.503674,0.971489,-0.639554,,,,,,,,,,,,,,,,,,,,,
2988,24.900000,-0.506958,0.971438,-0.637106,,,,,,,,,,,,,,,,,,,,,
2989,24.908333,-0.509978,0.971462,-0.634380,,,,,,,,,,,,,,,,,,,,,
2990,24.916667,-0.513141,0.971356,-0.631872,,,,,,,,,,,,,,,,,,,,,
2991,24.925000,-0.516199,0.971412,-0.629462,,,,,,,,,,,,,,,,,,,,,
2992,24.933333,-0.519392,0.971330,-0.626830,,,,,,,,,,,,,,,,,,,,,
2993,24.941667,-0.522398,0.971362,-0.624059,,,,,,,,,,,,,,,,,,,,,
2994,24.950000,-0.525449,0.971333,-0.621415,,,,,,,,,,,,,,,,,,,,,
2995,24.958333,-0.528561,0.971326,-0.618934,,,,,,,,,,,,,,,,,,,,,
2996,24.966667,-0.531577,0.971283,-0.616352,,,,,,,,,,,,,,,,,,,,,
2997,24.975000,-0.534578,0.971270,-0.613686,,,,,,,,,,,,,,,,,,,,,
2998,24.983333,-0.537510,0.971328,-0.610810,,,,,,,,,,,,,,,,,,,,,
2999,24.991667,-0.540523,0.971309,-0.608178,,,,,,,,,,,,,,,,,,,,,
3000,25.000000,-0.543297,0.971338,-0.605569,,,,,,,,,,,,,,,,,,,,,
3001,25.008333,-0.546215,0.971205,-0.603024,,,,,,,,,,,,,,,,,,,,,
3002,25.016667,-0.548980,0.971252,-0.600358,,,,,,,,,,,,,,,,,,,,,
3003,25.025000,-0.551894,0.971205,-0.597692,,,,,,,,,,,,,,,,,,,,,
3004,25.033333,-0.554756,0.971202,-0.595011,,,,,,,,,,,,,,,,,,,,,
3005,25.041667,-0.557598,0.971116,-0.592425,,,,,,,,,,,,,,,,,,,,,
3006,25.050000,-0.560483,0.971065,-0.589767,,,,,,,,,,,,,,,,,,,,,
3007,25.058333,-0.563260,0.970949,-0.587005,,,,,,,,,,,,,,,,,,,,,
3008,25.066667,-0.566166,0.970965,-0.583920,,,,,,,,,,,,,,,,,,,,,
3009,25.075000,-0.568871,0.970854,-0.581143,,,,,,,,,,,,,,,,,,,,,
3010,25.083333,-0.571353,0.971027,-0.577947,,,,,,,,,,,,,,,,,,,,,
3011,25.091667,-0.574358,0.970829,-0.575511,,,,,,,,,,,,,,,,,,,,,
3012,25.100000,-0.576756,0.970887,-0.572626,,,,,,,,,,,,,,,,,,,,,
3013,25.108333,-0.579584,0.970760,-0.569836,,,,,,,,,,,,,,,,,,,,,
3014,25.116667,-0.582216,0.970742,-0.566844,,,,,,,,,,,,,,,,,,,,,
3015,25.125000,-0.584873,0.970574,-0.564020,,,,,,,,,,,,,,,,,,,,,
3016,25.133333,-0.587448,0.970389,-0.561233,,,,,,,,,,,,,,,,,,,,,
3017,25.141667,-0.590451,0.970246,-0.558075,,,,,,,,,,,,,,,,,,,,,
3018,25.150000,-0.592538,0.970291,-0.555044,,,,,,,,,,,,,,,,,,,,,
3019,25.158333,-0.595141,0.970186,-0.552194,,,,,,,,,,,,,,,,,,,,,
3020,25.166667,-0.597895,0.969952,-0.549058,,,,,,,,,,,,,,,,,,,,,
3021,25.175000,-0.600463,0.969814,-0.546222,,,,,,,,,,,,,,,,,,,,,
3022,25.183333,-0.603042,0.969696,-0.542781,,,,,,,,,,,,,,,,,,,,,
3023,25.191667,-0.605713,0.969441,-0.539671,,,,,,,,,,,,,,,,,,,,,
3024,25.200000,-0.608307,0.969220,-0.536309,,,,,,,,,,,,,,,,,,,,,
3025,25.208333,-0.610541,0.969088,-0.533121,,,,,,,,,,,,,,,,,,,,,
3026,25.216667,-0.613088,0.968865,-0.529905,,,,,,,,,,,,,,,,,,,,,
3027,25.225000,-0.615525,0.968658,-0.526924,,,,,,,,,,,,,,,,,,,,,
3028,25.233333,-0.618092,0.968390,-0.523501,,,,,,,,,,,,,,,,,,,,,
3029,25.241667,-0.620652,0.968137,-0.520418,,,,,,,,,,,,,,,,,,,,,
3030,25.250000,-0.622957,0.967932,-0.516847,,,,,,,,,,,,,,,,,,,,,
3031,25.258333,-0.625387,0.967674,-0.513404,,,,,,,,,,,,,,,,,,,,,
3032,25.266667,-0.627695,0.967439,-0.509874,,,,,,,,,,,,,,,,,,,,,
3033,25.275000,-0.630254,0.967246,-0.506648,,,,,,,,,,,,,,,,,,,,,
3034,25.283333,-0.632373,0.967078,-0.503432,,,,,,,,,,,,,,,,,,,,,
3035,25.291667,-0.634785,0.966932,-0.500047,,,,,,,,,,,,,,,,,,,,,
3036,25.300000,-0.636868,0.966840,-0.496416,,,,,,,,,,,,,,,,,,,,,
3037,25.308333,-0.639569,0.966689,-0.492692,,,,,,,,,,,,,,,,,,,,,
3038,25.316667,-0.641664,0.966589,-0.489374,,,,,,,,,,,,,,,,,,,,,
3039,25.325000,-0.643733,0.966546,-0.486231,,,,,,,,,,,,,,,,,,,,,
3040,25.333333,-0.645962,0.966488,-0.482909,,,,,,,,,,,,,,,,,,,,,
3041,25.341667,-0.648273,0.966492,-0.479486,,,,,,,,,,,,,,,,,,,,,
3042,25.350000,-0.650437,0.966472,-0.475886,,,,,,,,,,,,,,,,,,,,,
3043,25.358333,-0.652752,0.966506,-0.472352,,,,,,,,,,,,,,,,,,,,,
3044,25.366667,-0.655011,0.966623,-0.468708,,,,,,,,,,,,,,,,,,,,,
3045,25.375000,-0.657120,0.966776,-0.464917,,,,,,,,,,,,,,,,,,,,,
3046,25.383333,-0.659279,0.966883,-0.461217,,,,,,,,,,,,,,,,,,,,,
3047,25.391667,-0.661421,0.967127,-0.457629,,,,,,,,,,,,,,,,,,,,,
3048,25.400000,-0.663816,0.967285,-0.454190,,,,,,,,,,,,,,,,,,,,,
3049,25.408333,-0.665489,0.967634,-0.450375,,,,,,,,,,,,,,,,,,,,,
3050,25.416667,-0.667801,0.967803,-0.446776,,,,,,,,,,,,,,,,,,,,,
3051,25.425000,-0.669746,0.968104,-0.442980,,,,,,,,,,,,,,,,,,,,,
3052,25.433333,-0.671765,0.968438,-0.439444,,,,,,,,,,,,,,,,,,,,,
3053,25.441667,-0.673952,0.968661,-0.435556,,,,,,,,,,,,,,,,,,,,,
3054,25.450000,-0.675643,0.969048,-0.431836,,,,,,,,,,,,,,,,,,,,,
3055,25.458333,-0.677888,0.969281,-0.428277,,,,,,,,,,,,,,,,,,,,,
3056,25.466667,-0.679808,0.969580,-0.424475,,,,,,,,,,,,,,,,,,,,,
3057,25.475000,-0.681810,0.969821,-0.420768,,,,,,,,,,,,,,,,,,,,,
3058,25.483333,-0.683807,0.970083,-0.416897,,,,,,,,,,,,,,,,,,,,,
3059,25.491667,-0.685574,0.970114,-0.413144,,,,,,,,,,,,,,,,,,,,,
3060,25.500000,-0.687659,0.970527,-0.409485,,,,,,,,,,,,,,,,,,,,,
3061,25.508333,-0.689487,0.970740,-0.405617,,,,,,,,,,,,,,,,,,,,,
3062,25.516667,-0.691340,0.970600,-0.401497,,,,,,,,,,,,,,,,,,,,,
3063,25.525000,-0.693614,0.970958,-0.397872,,,,,,,,,,,,,,,,,,,,,
3064,25.533333,-0.695076,0.970832,-0.393699,,,,,,,,,,,,,,,,,,,,,
3065,25.541667,-0.697272,0.971084,-0.389936,,,,,,,,,,,,,,,,,,,,,
3066,25.550000,-0.698896,0.970895,-0.385848,,,,,,,,,,,,,,,,,,,,,
3067,25.558333,-0.700722,0.970836,-0.381794,,,,,,,,,,,,,,,,,,,,,
3068,25.566667,-0.702488,0.970782,-0.377941,,,,,,,,,,,,,,,,,,,,,
3069,25.575000,-0.704378,0.970666,-0.374163,,,,,,,,,,,,,,,,,,,,,
3070,25.583333,-0.706116,0.970459,-0.370038,,,,,,,,,,,,,,,,,,,,,
3071,25.591667,-0.707968,0.970307,-0.366007,,,,,,,,,,,,,,,,,,,,,
3072,25.600000,-0.709813,0.970153,-0.361825,,,,,,,,,,,,,,,,,,,,,
3073,25.608333,-0.711739,0.969853,-0.357723,,,,,,,,,,,,,,,,,,,,,
3074,25.616667,-0.713498,0.969632,-0.353601,,,,,,,,,,,,,,,,,,,,,
3075,25.625000,-0.715260,0.969343,-0.349611,,,,,,,,,,,,,,,,,,,,,
3076,25.633333,-0.717174,0.969038,-0.345523,,,,,,,,,,,,,,,,,,,,,
3077,25.641667,-0.718868,0.968614,-0.341494,,,,,,,,,,,,,,,,,,,,,
3078,25.650000,-0.720666,0.968235,-0.337286,,,,,,,,,,,,,,,,,,,,,
3079,25.658333,-0.722337,0.967906,-0.333148,,,,,,,,,,,,,,,,,,,,,
3080,25.666667,-0.724195,0.967471,-0.328962,,,,,,,,,,,,,,,,,,,,,
3081,25.675000,-0.725873,0.967056,-0.325007,,,,,,,,,,,,,,,,,,,,,
3082,25.683333,-0.727645,0.966596,-0.320835,,,,,,,,,,,,,,,,,,,,,
3083,25.691667,-0.729322,0.966213,-0.316738,,,,,,,,,,,,,,,,,,,,,
3084,25.700000,-0.731028,0.965858,-0.312470,,,,,,,,,,,,,,,,,,,,,
3085,25.708333,-0.732730,0.965402,-0.308192,,,,,,,,,,,,,,,,,,,,,
3086,25.716667,-0.734196,0.964992,-0.304313,,,,,,,,,,,,,,,,,,,,,
3087,25.725000,-0.735937,0.964509,-0.300210,,,,,,,,,,,,,,,,,,,,,
3088,25.733333,-0.737707,0.964129,-0.296065,,,,,,,,,,,,,,,,,,,,,
3089,25.741667,-0.739249,0.963693,-0.291898,,,,,,,,,,,,,,,,,,,,,
3090,25.750000,-0.740884,0.963351,-0.287466,,,,,,,,,,,,,,,,,,,,,
3091,25.758333,-0.742366,0.962956,-0.283231,,,,,,,,,,,,,,,,,,,,,
3092,25.766667,-0.743961,0.962492,-0.279123,,,,,,,,,,,,,,,,,,,,,
3093,25.775000,-0.745545,0.961999,-0.275081,,,,,,,,,,,,,,,,,,,,,
3094,25.783333,-0.747308,0.961561,-0.270788,,,,,,,,,,,,,,,,,,,,,
3095,25.791667,-0.748757,0.961145,-0.266526,,,,,,,,,,,,,,,,,,,,,
3096,25.800000,-0.750295,0.960817,-0.262125,,,,,,,,,,,,,,,,,,,,,
3097,25.808333,-0.751822,0.960359,-0.258059,,,,,,,,,,,,,,,,,,,,,
3098,25.816667,-0.753267,0.959951,-0.254164,,,,,,,,,,,,,,,,,,,,,
3099,25.825000,-0.754782,0.959568,-0.249702,,,,,,,,,,,,,,,,,,,,,
3100,25.833333,-0.756072,0.959166,-0.245486,,,,,,,,,,,,,,,,,,,,,
3101,25.841667,-0.757577,0.958788,-0.241353,,,,,,,,,,,,,,,,,,,,,
3102,25.850000,-0.758942,0.958393,-0.237313,,,,,,,,,,,,,,,,,,,,,
3103,25.858333,-0.760292,0.958054,-0.233245,,,,,,,,,,,,,,,,,,,,,
3104,25.866667,-0.761624,0.957763,-0.229203,,,,,,,,,,,,,,,,,,,,,
3105,25.875000,-0.763188,0.957462,-0.224836,,,,,,,,,,,,,,,,,,,,,
3106,25.883333,-0.764217,0.957257,-0.220837,,,,,,,,,,,,,,,,,,,,,
3107,25.891667,-0.765614,0.956957,-0.216641,,,,,,,,,,,,,,,,,,,,,
3108,25.900000,-0.766944,0.956773,-0.212598,,,,,,,,,,,,,,,,,,,,,
3109,25.908333,-0.768276,0.956527,-0.208674,,,,,,,,,,,,,,,,,,,,,
3110,25.916667,-0.769295,0.956331,-0.204631,,,,,,,,,,,,,,,,,,,,,
3111,25.925000,-0.770563,0.956210,-0.200544,,,,,,,,,,,,,,,,,,,,,
3112,25.933333,-0.771961,0.956107,-0.196284,,,,,,,,,,,,,,,,,,,,,
3113,25.941667,-0.773013,0.955966,-0.192202,,,,,,,,,,,,,,,,,,,,,
3114,25.950000,-0.774220,0.955919,-0.188050,,,,,,,,,,,,,,,,,,,,,
3115,25.958333,-0.775229,0.955824,-0.184254,,,,,,,,,,,,,,,,,,,,,
3116,25.966667,-0.776657,0.955755,-0.180215,,,,,,,,,,,,,,,,,,,,,
3117,25.975000,-0.777540,0.955762,-0.175967,,,,,,,,,,,,,,,,,,,,,
3118,25.983333,-0.778526,0.955775,-0.171875,,,,,,,,,,,,,,,,,,,,,
3119,25.991667,-0.779772,0.955740,-0.167631,,,,,,,,,,,,,,,,,,,,,
3120,26.000000,-0.780720,0.955693,-0.163494,,,,,,,,,,,,,,,,,,,,,
3121,26.008333,-0.781607,0.955709,-0.159495,,,,,,,,,,,,,,,,,,,,,
3122,26.016667,-0.782611,0.955627,-0.155858,,,,,,,,,,,,,,,,,,,,,
3123,26.025000,-0.783656,0.955625,-0.151960,,,,,,,,,,,,,,,,,,,,,
3124,26.033333,-0.784460,0.955572,-0.148072,,,,,,,,,,,,,,,,,,,,,
3125,26.041667,-0.785415,0.955671,-0.144128,,,,,,,,,,,,,,,,,,,,,
3126,26.050000,-0.786270,0.955690,-0.140089,,,,,,,,,,,,,,,,,,,,,
3127,26.058333,-0.786954,0.955724,-0.136204,,,,,,,,,,,,,,,,,,,,,
3128,26.066667,-0.787933,0.955732,-0.132692,,,,,,,,,,,,,,,,,,,,,
3129,26.075000,-0.788821,0.955847,-0.128689,,,,,,,,,,,,,,,,,,,,,
3130,26.083333,-0.789565,0.955992,-0.124531,,,,,,,,,,,,,,,,,,,,,
3131,26.091667,-0.790374,0.956178,-0.120670,,,,,,,,,,,,,,,,,,,,,
3132,26.100000,-0.790948,0.956325,-0.116803,,,,,,,,,,,,,,,,,,,,,
3133,26.108333,-0.791792,0.956616,-0.112821,,,,,,,,,,,,,,,,,,,,,
3134,26.116667,-0.792513,0.956779,-0.108903,,,,,,,,,,,,,,,,,,,,,
3135,26.125000,-0.793265,0.957019,-0.105014,,,,,,,,,,,,,,,,,,,,,
3136,26.133333,-0.793782,0.957354,-0.101249,,,,,,,,,,,,,,,,,,,,,
3137,26.141667,-0.794376,0.957651,-0.097090,,,,,,,,,,,,,,,,,,,,,
3138,26.150000,-0.795012,0.958034,-0.093456,,,,,,,,,,,,,,,,,,,,,
3139,26.158333,-0.795684,0.958389,-0.089543,,,,,,,,,,,,,,,,,,,,,
3140,26.166667,-0.796151,0.958742,-0.085233,,,,,,,,,,,,,,,,,,,,,
3141,26.175000,-0.796641,0.959170,-0.081397,,,,,,,,,,,,,,,,,,,,,
3142,26.183333,-0.797118,0.959462,-0.077660,,,,,,,,,,,,,,,,,,,,,
3143,26.191667,-0.797710,0.959963,-0.073843,,,,,,,,,,,,,,,,,,,,,
3144,26.200000,-0.798047,0.960334,-0.069935,,,,,,,,,,,,,,,,,,,,,
3145,26.208333,-0.798446,0.960791,-0.065964,,,,,,,,,,,,,,,,,,,,,
3146,26.216667,-0.798859,0.961112,-0.062135,,,,,,,,,,,,,,,,,,,,,
3147,26.225000,-0.799401,0.961509,-0.057823,,,,,,,,,,,,,,,,,,,,,
3148,26.233333,-0.799630,0.961839,-0.054043,,,,,,,,,,,,,,,,,,,,,
3149,26.241667,-0.799976,0.962207,-0.050343,,,,,,,,,,,,,,,,,,,,,
3150,26.250000,-0.800312,0.962524,-0.046194,,,,,,,,,,,,,,,,,,,,,
3151,26.258333,-0.800581,0.962736,-0.042139,,,,,,,,,,,,,,,,,,,,,
3152,26.266667,-0.800903,0.963023,-0.038036,,,,,,,,,,,,,,,,,,,,,
3153,26.275000,-0.801055,0.963265,-0.034030,,,,,,,,,,,,,,,,,,,,,
3154,26.283333,-0.801457,0.963278,-0.029862,,,,,,,,,,,,,,,,,,,,,
3155,26.291667,-0.801468,0.963520,-0.025971,,,,,,,,,,,,,,,,,,,,,
3156,26.300000,-0.801524,0.963613,-0.021646,,,,,,,,,,,,,,,,,,,,,
3157,26.308333,-0.801510,0.963620,-0.017745,,,,,,,,,,,,,,,,,,,,,
3158,26.316667,-0.801562,0.963640,-0.013997,,,,,,,,,,,,,,,,,,,,,
3159,26.325000,-0.801750,0.963646,-0.009913,,,,,,,,,,,,,,,,,,,,,
3160,26.333333,-0.801808,0.963624,-0.006081,,,,,,,,,,,,,,,,,,,,,
3161,26.341667,-0.801981,0.963440,-0.001721,,,,,,,,,,,,,,,,,,,,,
3162,26.350000,-0.801934,0.963295,0.002055,,,,,,,,,,,,,,,,,,,,,
3163,26.358333,-0.801559,0.963302,0.006010,,,,,,,,,,,,,,,,,,,,,
3164,26.366667,-0.801594,0.963204,0.009828,,,,,,,,,,,,,,,,,,,,,
3165,26.375000,-0.801771,0.962981,0.014019,,,,,,,,,,,,,,,,,,,,,
3166,26.383333,-0.801454,0.962875,0.018057,,,,,,,,,,,,,,,,,,,,,
3167,26.391667,-0.801328,0.962699,0.021896,,,,,,,,,,,,,,,,,,,,,
3168,26.400000,-0.801123,0.962444,0.025949,,,,,,,,,,,,,,,,,,,,,
3169,26.408333,-0.801098,0.962335,0.030091,,,,,,,,,,,,,,,,,,,,,
3170,26.416667,-0.800701,0.962061,0.034113,,,,,,,,,,,,,,,,,,,,,
3171,26.425000,-0.800729,0.961876,0.038371,,,,,,,,,,,,,,,,,,,,,
3172,26.433333,-0.800386,0.961632,0.042411,,,,,,,,,,,,,,,,,,,,,
3173,26.441667,-0.800077,0.961473,0.046636,,,,,,,,,,,,,,,,,,,,,
3174,26.450000,-0.799877,0.961207,0.050694,,,,,,,,,,,,,,,,,,,,,
3175,26.458333,-0.799391,0.961148,0.054840,,,,,,,,,,,,,,,,,,,,,
3176,26.466667,-0.799042,0.960898,0.059001,,,,,,,,,,,,,,,,,,,,,
3177,26.475000,-0.798707,0.960773,0.062939,,,,,,,,,,,,,,,,,,,,,
3178,26.483333,-0.798356,0.960560,0.066973,,,,,,,,,,,,,,,,,,,,,
3179,26.491667,-0.797931,0.960372,0.071003,,,,,,,,,,,,,,,,,,,,,
3180,26.500000,-0.797468,0.960397,0.074957,,,,,,,,,,,,,,,,,,,,,
3181,26.508333,-0.797022,0.960239,0.079186,,,,,,,,,,,,,,,,,,,,,
3182,26.516667,-0.796413,0.960253,0.083416,,,,,,,,,,,,,,,,,,,,,
3183,26.525000,-0.795972,0.960130,0.087581,,,,,,,,,,,,,,,,,,,,,
3184,26.533333,-0.795305,0.960190,0.091584,,,,,,,,,,,,,,,,,,,,,
3185,26.541667,-0.794701,0.960260,0.095312,,,,,,,,,,,,,,,,,,,,,
3186,26.550000,-0.794080,0.960331,0.099635,,,,,,,,,,,,,,,,,,,,,
3187,26.558333,-0.793455,0.960374,0.103555,,,,,,,,,,,,,,,,,,,,,
3188,26.566667,-0.792918,0.960384,0.107610,,,,,,,,,,,,,,,,,,,,,
3189,26.575000,-0.792195,0.960569,0.111707,,,,,,,,,,,,,,,,,,,,,
3190,26.583333,-0.791465,0.960754,0.115644,,,,,,,,,,,,,,,,,,,,,
3191,26.591667,-0.790670,0.960934,0.119735,,,,,,,,,,,,,,,,,,,,,
3192,26.600000,-0.789882,0.961103,0.123595,,,,,,,,,,,,,,,,,,,,,
3193,26.608333,-0.788977,0.961447,0.127675,,,,,,,,,,,,,,,,,,,,,
3194,26.616667,-0.788164,0.961633,0.131738,,,,,,,,,,,,,,,,,,,,,
3195,26.625000,-0.787326,0.961938,0.135762,,,,,,,,,,,,,,,,,,,,,
3196,26.633333,-0.786435,0.962309,0.139695,,,,,,,,,,,,,,,,,,,,,
3197,26.641667,-0.785554,0.962672,0.143767,,,,,,,,,,,,,,,,,,,,,
3198,26.650000,-0.784611,0.963030,0.147869,,,,,,,,,,,,,,,,,,,,,
3199,26.658333,-0.783512,0.963487,0.151604,,,,,,,,,,,,,,,,,,,,,
3200,26.666667,-0.782621,0.963852,0.155647,,,,,,,,,,,,,,,,,,,,,
3201,26.675000,-0.781680,0.964285,0.159739,,,,,,,,,,,,,,,,,,,,,
3202,26.683333,-0.780550,0.964820,0.163740,,,,,,,,,,,,,,,,,,,,,
3203,26.691667,-0.779534,0.965330,0.167847,,,,,,,,,,,,,,,,,,,,,
3204,26.700000,-0.778583,0.965730,0.171909,,,,,,,,,,,,,,,,,,,,,
3205,26.708333,-0.777471,0.966243,0.175901,,,,,,,,,,,,,,,,,,,,,
3206,26.716667,-0.776373,0.966773,0.179774,,,,,,,,,,,,,,,,,,,,,
3207,26.725000,-0.775266,0.967233,0.183803,,,,,,,,,,,,,,,,,,,,,
3208,26.733333,-0.774044,0.967692,0.187694,,,,,,,,,,,,,,,,,,,,,
3209,26.741667,-0.772939,0.968202,0.191783,,,,,,,,,,,,,,,,,,,,,
3210,26.750000,-0.771764,0.968595,0.195812,,,,,,,,,,,,,,,,,,,,,
3211,26.758333,-0.770664,0.969005,0.199751,,,,,,,,,,,,,,,,,,,,,
3212,26.766667,-0.769372,0.969490,0.203773,,,,,,,,,,,,,,,,,,,,,
3213,26.775000,-0.768206,0.969870,0.207800,,,,,,,,,,,,,,,,,,,,,
3214,26.783333,-0.767021,0.970169,0.212160,,,,,,,,,,,,,,,,,,,,,
3215,26.791667,-0.765847,0.970509,0.216233,,,,,,,,,,,,,,,,,,,,,
